months_as_customer,age,policy_number,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital_gains,capital_loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported
62,27,cD3449,IL,250/500,500,1359.39,0,57703,MALE,PhD,Doctor,Sports,Single,8610.48,2726.58,2025-06-10,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,CA,Shannonville,"333 Joy Estate, Loganberg, AL 44695",5,1,NO,2,0,YES,19358.24,9204.4,10797.74,3080.25,Toyota,Model B,2004,N
24,63,lA0712,FL,500/1000,500,924.85,2000000,06022,MALE,Associate,Engineer,Gaming,Single,987.28,2336.61,2022-05-19,Parked Car,Front Collision,Major Damage,Fire,CA,New Davidberg,"4270 Mitchell Points Suite 788, Mccormickside, AR 52959",12,2,,0,0,,38115.43,6312.92,7830.28,2137.63,Honda,Model D,2023,N
95,26,fk2280,IL,250/500,500,887.87,1000000,55733,MALE,PhD,Manager,Traveling,Single,4323.1,1169.31,2022-02-13,Single Vehicle Collision,Side Collision,Major Damage,Police,IL,West Jonathanchester,"47609 Cardenas View Apt. 647, Lake Courtney, MA 23685",18,2,YES,1,2,YES,32395.11,835.76,14208.65,672.92,Ford,Model A,2019,N
100,22,DS7378,NY,100/300,1000,624.72,1000000,33348,FEMALE,High School,Clerk,Traveling,Divorced,3199.1,2738.74,2023-07-21,Vehicle Theft,No Collision,Trivial Damage,Police,CA,Simpsonside,"94657 Ellis Ways Apt. 612, Ashleyberg, ME 20825",15,3,NO,1,3,,25114.74,11140.63,8607.42,11028.12,Toyota,Model D,2012,N
85,36,GY8092,NY,500/1000,2000,809.06,1000000,19719,MALE,High School,Manager,Gaming,Married,1669.98,3206.2,2023-11-13,Vehicle Theft,Side Collision,Major Damage,Fire,IL,Mcdanielland,"1700 Gonzalez Park Apt. 860, Paulfurt, NY 01887",0,1,,2,1,YES,1533.23,2065.13,11395.39,1416.56,Ford,Model C,2000,N
115,30,EK1664,FL,100/300,500,665.7,2000000,48693,MALE,Bachelor,Engineer,Gaming,Married,414.57,1573.99,2022-03-09,Single Vehicle Collision,No Collision,Total Loss,Other,NY,East Stevenhaven,"42853 Chambers Groves, Port Raymondtown, OK 79659",23,1,NO,0,3,NO,27497.69,14117.83,12938.21,8717.73,Chevrolet,Model D,2006,Y
21,68,bH9848,TX,250/500,1000,1264.45,2000000,58171,MALE,Bachelor,Lawyer,Sports,Divorced,802.5,1232.26,2021-03-14,Single Vehicle Collision,Rear Collision,Minor Damage,Police,TX,Lake Davidtown,"1520 Mcdonald Cove Apt. 740, Jeremychester, OR 49389",10,3,NO,1,3,NO,22509.93,13580.73,8974.84,5405.76,BMW,Model D,2023,Y
13,48,Ps9672,NY,100/300,500,1311.13,1000000,54539,FEMALE,Bachelor,Lawyer,Reading,Married,8700.02,2333.51,2024-03-28,Single Vehicle Collision,Side Collision,Major Damage,Fire,IL,Lake Brianland,"70178 Johnson Fall, West Brandonstad, LA 74602",0,2,,1,1,NO,23153.69,13172.65,6886.2,10028.22,BMW,Model B,2023,Y
8,57,cf2392,TX,100/300,2000,1179.9,0,02067,FEMALE,PhD,Clerk,Sports,Married,7838.4,1803.8,2024-07-02,Vehicle Theft,Side Collision,Trivial Damage,Fire,IL,New Rachel,"7539 Morris Way Suite 442, Edwardview, SD 22227",19,1,YES,2,2,,24157.29,10424.69,730.5,10650.4,BMW,Model A,2019,Y
74,50,hw4164,FL,100/300,1000,775.9,2000000,94715,FEMALE,Master,Lawyer,Sports,Married,2665.67,3386.65,2020-12-13,Multi-vehicle Collision,Side Collision,Total Loss,Other,TX,South Kelly,"USNV Davis, FPO AE 31742",4,3,YES,2,0,,36919.09,6536.47,7082.62,2907.31,Ford,Model D,2007,N
111,32,YW9376,CA,500/1000,500,1445.17,2000000,52336,MALE,High School,Engineer,Cooking,Married,1944.32,1350.85,2024-05-16,Single Vehicle Collision,Rear Collision,Total Loss,Fire,NY,Grayville,"85571 Turner Shoals Apt. 584, Blackland, KY 77601",11,2,,0,2,,49262.51,3067.26,13168.17,3570.82,Ford,Model D,2005,Y
25,41,Gz8035,FL,250/500,1000,848.34,1000000,22903,FEMALE,High School,Lawyer,Gaming,Married,8712.63,4670.08,2020-10-08,Single Vehicle Collision,Rear Collision,Minor Damage,Other,TX,Jessicastad,"0999 Clark Green Suite 352, Doyleville, DE 12366",8,3,NO,1,2,NO,32435.71,2917.16,12287.79,9660.76,Chevrolet,Model C,2005,N
49,33,qA8518,IL,250/500,1000,667.13,2000000,89292,MALE,High School,Manager,Traveling,Married,6416.81,868.19,2020-12-15,Parked Car,No Collision,Total Loss,Fire,IL,Princeside,"321 Michael Ports Suite 183, Port Donnaborough, KY 91357",19,3,NO,0,2,NO,36693.56,5186.53,9951.31,9515.68,Chevrolet,Model D,2011,Y
47,33,QA0022,NY,250/500,1000,884.48,0,35195,FEMALE,Bachelor,Engineer,Sports,Single,8566.32,2400.54,2024-12-30,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,FL,West Christina,"USNS Smith, FPO AA 39364",17,1,NO,1,1,YES,2259.84,7796.0,2534.55,6365.28,BMW,Model B,2023,N
69,58,YJ2987,FL,250/500,1000,785.03,0,13867,MALE,Bachelor,Manager,Reading,Married,4207.18,3717.23,2025-02-14,Vehicle Theft,Rear Collision,Minor Damage,Other,IL,North Melissa,"498 Griffin Lights Apt. 429, South Susan, VA 72281",20,2,YES,2,3,NO,30749.66,13273.8,2632.01,12945.36,Toyota,Model D,2019,Y
50,39,Bf7214,NY,500/1000,500,1364.55,1000000,60533,FEMALE,High School,Lawyer,Sports,Single,1023.75,4501.96,2022-08-14,Parked Car,Rear Collision,Major Damage,Fire,NY,South Matthew,"2926 Lin Villages Suite 988, Lawrenceside, NH 62188",13,1,YES,1,0,YES,45607.86,7468.67,8589.87,12264.65,Chevrolet,Model D,2016,Y
82,26,qC4458,NY,250/500,500,1098.77,0,99918,FEMALE,PhD,Clerk,Traveling,Single,3719.26,4252.33,2023-04-15,Vehicle Theft,No Collision,Trivial Damage,Ambulance,CA,Tammybury,"293 Vang Alley, Sydneychester, UT 59965",1,1,,0,2,YES,14634.96,4410.45,4232.13,700.69,Honda,Model B,2015,Y
32,63,yp1934,IL,500/1000,500,1246.56,1000000,68125,FEMALE,Associate,Clerk,Traveling,Divorced,5989.74,4335.7,2023-04-22,Parked Car,No Collision,Total Loss,Other,FL,North Ericview,"7936 Russell Cliff Suite 686, Lake David, IA 08640",6,2,,2,1,,12251.48,5430.21,7734.23,8834.33,Chevrolet,Model B,2012,N
56,19,qH0659,FL,500/1000,2000,1163.16,0,04466,FEMALE,PhD,Doctor,Sports,Married,7297.63,2677.43,2024-06-06,Parked Car,Rear Collision,Total Loss,Fire,IL,Tammyville,"274 John Forest, Horneburgh, SD 94279",1,1,NO,1,0,YES,27006.21,11628.73,9673.76,9475.1,Honda,Model D,2022,Y
110,57,st1862,FL,250/500,1000,876.53,1000000,60344,FEMALE,High School,Manager,Traveling,Single,7971.98,435.36,2024-08-28,Single Vehicle Collision,Front Collision,Major Damage,Other,CA,Robertland,"13807 Angela Oval, South Robertmouth, ME 45945",21,1,NO,1,2,YES,26793.45,13208.51,2394.51,4522.63,Chevrolet,Model C,2001,N
101,56,ow5866,CA,500/1000,1000,936.15,1000000,57256,MALE,Bachelor,Doctor,Cooking,Married,7637.85,4726.07,2024-10-25,Parked Car,Rear Collision,Trivial Damage,Other,TX,Jeanneport,"88252 Sharon Shore, Reynoldston, MD 80907",10,2,YES,1,2,,40808.47,12084.09,5612.99,13847.03,Ford,Model C,2002,Y
22,39,Wt6998,IL,500/1000,1000,1012.17,2000000,23517,MALE,High School,Manager,Traveling,Single,8521.0,4259.59,2022-10-16,Multi-vehicle Collision,Front Collision,Trivial Damage,Ambulance,CA,Lake Mary,"Unit 7052 Box 0313, DPO AP 22463",6,3,NO,1,2,,43797.82,14278.03,8674.22,1264.66,Toyota,Model B,2021,N
35,20,nV8712,FL,250/500,500,1104.24,0,21386,FEMALE,PhD,Engineer,Gaming,Married,1435.02,2821.16,2025-01-25,Parked Car,No Collision,Total Loss,Fire,IL,East Michellefurt,"77862 Duffy Squares Suite 272, Rodgerstown, IA 20101",10,1,,0,3,NO,35566.21,5338.79,9417.89,6549.84,BMW,Model B,2023,N
96,28,or8778,NY,500/1000,500,1060.01,0,57862,MALE,Master,Doctor,Gaming,Married,8851.44,381.15,2020-07-11,Vehicle Theft,No Collision,Major Damage,Other,CA,Lake Adrianburgh,"45573 Macdonald Extensions, Lake David, NV 65998",16,1,,1,2,,44761.97,3234.61,3668.42,7860.04,BMW,Model A,2022,Y
62,23,vH0453,FL,250/500,500,782.1,2000000,47221,MALE,High School,Clerk,Traveling,Married,2813.71,2645.7,2020-10-13,Parked Car,Side Collision,Trivial Damage,Other,NY,Robinsonberg,"228 Cabrera Valleys, Livingstontown, VT 21894",21,1,,0,1,YES,11903.39,13703.61,8334.17,11101.84,Toyota,Model A,2018,Y
120,44,vs0255,FL,100/300,2000,1438.62,1000000,54311,FEMALE,Master,Manager,Gaming,Married,3420.68,4770.66,2022-08-21,Vehicle Theft,Front Collision,Total Loss,Ambulance,TX,New Laura,"041 Robert Point Apt. 596, Ricardomouth, NC 51746",10,3,YES,0,2,,6430.51,5296.94,12982.58,4126.72,BMW,Model A,2003,Y
18,42,rG6904,IL,250/500,2000,883.62,0,88476,MALE,High School,Clerk,Sports,Divorced,7511.08,960.7,2023-05-24,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,TX,Juliechester,"22912 Stephens Isle, Amandamouth, AL 86908",21,3,YES,1,2,NO,37588.88,913.13,831.15,5959.48,Toyota,Model D,2004,N
2,42,uL2394,FL,500/1000,2000,695.51,2000000,78203,MALE,Bachelor,Lawyer,Sports,Married,4369.79,536.81,2024-01-27,Vehicle Theft,Front Collision,Major Damage,Ambulance,CA,Susanchester,"0895 Brian Crossroad Apt. 339, Lake Davidhaven, CO 49773",14,3,,1,1,YES,9538.98,4587.17,6833.34,5244.28,Honda,Model B,2011,Y
86,20,BJ8335,CA,250/500,2000,1317.85,1000000,82362,MALE,Master,Manager,Reading,Single,3742.39,903.68,2021-09-11,Parked Car,Rear Collision,Total Loss,Ambulance,NY,West Patriciaside,"80153 Stephen Villages, West Richard, DC 83848",12,3,,1,0,,35636.59,8967.66,5046.73,12339.25,BMW,Model C,2013,N
99,38,eu7287,CA,250/500,2000,605.31,1000000,50435,MALE,Bachelor,Doctor,Traveling,Single,9782.93,4394.29,2024-04-19,Vehicle Theft,No Collision,Total Loss,Ambulance,TX,Cathystad,"7595 Cherry Burg Suite 536, New Jennifer, NV 15539",15,1,YES,2,3,NO,30356.7,5526.42,1153.25,13452.71,BMW,Model D,2014,Y
96,57,Jo8541,CA,500/1000,1000,728.93,2000000,82324,FEMALE,High School,Doctor,Sports,Divorced,278.59,3987.28,2023-01-11,Parked Car,Rear Collision,Trivial Damage,Other,NY,Sherimouth,"07882 Preston Island Apt. 192, West Marilynstad, LA 93631",20,2,YES,1,3,YES,33973.12,2034.77,1917.29,10122.53,Toyota,Model D,2018,Y
103,61,cY5203,NY,500/1000,1000,915.05,1000000,87639,MALE,Master,Lawyer,Traveling,Divorced,1791.82,2514.19,2022-12-28,Multi-vehicle Collision,Side Collision,Trivial Damage,Other,IL,South Crystal,"3088 Kevin Centers Apt. 532, Port Garyport, LA 01760",10,1,NO,2,0,NO,45456.21,6173.29,14065.29,1518.43,BMW,Model D,2003,N
47,44,sP9363,FL,250/500,1000,973.12,2000000,03391,FEMALE,High School,Clerk,Gaming,Married,9342.22,1194.92,2021-12-11,Parked Car,No Collision,Minor Damage,Ambulance,IL,Christopherland,"2579 Aguilar Circle, West Sarafort, KS 12106",11,2,YES,2,3,YES,43317.31,1540.39,3502.23,5346.21,Ford,Model B,2004,N
117,41,Aa3254,NY,100/300,500,935.87,2000000,11818,FEMALE,High School,Clerk,Gaming,Single,9487.95,3206.2,2021-08-19,Vehicle Theft,No Collision,Total Loss,Other,IL,Port Danielport,"8571 Jason Trafficway, Holtmouth, ND 55028",15,3,NO,2,3,,37929.55,7858.28,9294.5,6421.11,Ford,Model A,2018,N
120,32,ih2734,NY,500/1000,500,1045.19,0,15770,FEMALE,Associate,Manager,Sports,Single,1804.31,1737.72,2021-03-19,Single Vehicle Collision,No Collision,Total Loss,Fire,CA,North Kerri,"130 Kelly Walks, Annburgh, NC 79451",0,1,YES,1,2,NO,29734.09,10918.1,644.73,7573.93,Ford,Model A,2019,Y
74,70,Ly8881,IL,500/1000,500,1020.02,2000000,89292,MALE,PhD,Lawyer,Traveling,Single,8123.04,22.15,2020-11-26,Multi-vehicle Collision,Side Collision,Major Damage,Police,FL,Turnerstad,"199 William Cliff, East Manuel, VA 91752",6,2,NO,1,1,,37108.47,7609.82,5918.85,9494.96,BMW,Model B,2019,N
103,22,WB1723,NY,500/1000,500,1354.29,2000000,82556,MALE,Associate,Doctor,Cooking,Single,184.66,3761.99,2022-03-26,Parked Car,Side Collision,Trivial Damage,Ambulance,FL,Burnsport,"Unit 1710 Box 3891, DPO AP 15594",6,3,NO,0,1,NO,42113.59,1672.52,8573.45,10512.28,Ford,Model A,2007,Y
88,45,bh7405,IL,500/1000,2000,1199.58,1000000,31850,MALE,High School,Clerk,Traveling,Single,9184.79,4838.86,2024-10-11,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,IL,Port Erik,"4956 Susan Club, Patriciafort, MO 45713",2,2,NO,2,0,YES,32239.85,6646.53,6202.04,6188.1,Chevrolet,Model C,2015,Y
65,22,wT7752,CA,250/500,1000,1456.49,1000000,86093,FEMALE,Bachelor,Engineer,Gaming,Single,9771.78,2456.68,2020-12-19,Single Vehicle Collision,Side Collision,Total Loss,Police,CA,Hernandezland,"60378 Christopher Walk, West Kayleemouth, AK 25137",15,2,YES,1,1,,37371.04,10072.18,2751.86,4138.54,BMW,Model B,2022,N
89,39,Bz9630,FL,500/1000,500,1123.84,1000000,61011,MALE,Associate,Engineer,Traveling,Married,5013.25,2777.24,2025-05-08,Vehicle Theft,Rear Collision,Major Damage,Other,TX,North Michaelview,"9323 Hannah Circle Apt. 715, Port Anthonyfort, CA 36460",4,2,,1,0,,18421.46,12090.17,9191.2,7827.31,Chevrolet,Model B,2000,Y
42,25,ln8633,TX,100/300,1000,997.55,1000000,39592,FEMALE,PhD,Engineer,Gaming,Married,7258.82,2041.05,2020-11-19,Parked Car,No Collision,Trivial Damage,Ambulance,CA,Port Anthony,"744 Cindy Run Apt. 375, Port Beckyburgh, NC 43102",16,1,YES,2,3,YES,42144.38,10004.92,10019.96,10772.3,Chevrolet,Model A,2004,N
72,34,Vr2585,IL,500/1000,500,1203.81,2000000,47171,FEMALE,Bachelor,Manager,Cooking,Married,8634.41,384.12,2025-01-30,Multi-vehicle Collision,No Collision,Total Loss,Ambulance,NY,Yolandaville,"603 Stone Expressway, South Tyler, IL 72302",23,1,,2,0,,19007.7,5526.84,6304.05,6932.2,Ford,Model B,2006,N
120,66,jp3693,IL,250/500,1000,1326.36,0,70216,FEMALE,High School,Doctor,Cooking,Single,4150.68,530.38,2024-08-19,Parked Car,Side Collision,Trivial Damage,Police,IL,North Jonathanbury,"8466 Holmes Street Suite 416, South Katie, AZ 52972",15,3,YES,1,1,YES,33778.12,921.48,12939.79,3740.67,Ford,Model A,2002,Y
2,66,kK1755,IL,100/300,1000,956.42,1000000,58469,FEMALE,Associate,Manager,Gaming,Single,1993.41,2218.99,2022-05-31,Parked Car,Front Collision,Major Damage,Other,TX,Rossville,"81144 Mitchell Fall Apt. 436, North Robertfurt, CT 40729",13,2,YES,1,0,,31817.4,536.4,6381.66,12928.17,Honda,Model C,2006,N
63,48,fH0361,NY,500/1000,1000,951.98,1000000,80136,MALE,PhD,Doctor,Reading,Married,2512.58,2984.96,2023-10-06,Parked Car,Front Collision,Trivial Damage,Other,CA,South Kaitlyn,"5465 Thompson Locks Apt. 684, South Shannon, AK 26506",22,3,YES,1,3,,7101.09,12822.61,5292.48,14724.8,Ford,Model B,2013,N
17,38,Kw4545,TX,500/1000,2000,1405.13,2000000,88917,MALE,PhD,Lawyer,Sports,Single,3058.55,4247.08,2022-12-10,Parked Car,No Collision,Minor Damage,Ambulance,IL,Frenchtown,"19622 Rowe Forges, Marshfort, KY 90546",14,3,YES,0,0,YES,45901.88,10237.08,14509.55,13915.64,Honda,Model B,2016,N
33,43,ZH1736,FL,100/300,500,1167.72,2000000,30877,FEMALE,Bachelor,Doctor,Cooking,Divorced,2319.77,2868.69,2021-07-17,Single Vehicle Collision,Front Collision,Minor Damage,Fire,NY,Dominiqueton,"USNV Monroe, FPO AP 59612",18,3,NO,2,3,NO,4316.49,3676.01,2083.55,14406.32,BMW,Model C,2004,N
84,68,XT9340,CA,500/1000,2000,660.99,0,79741,MALE,Associate,Lawyer,Sports,Married,8598.19,72.0,2020-08-27,Parked Car,Side Collision,Total Loss,Police,CA,South Feliciastad,"36403 Velasquez Road, Annaborough, WA 62610",10,3,NO,2,0,,34478.83,11524.82,2523.07,8588.42,Honda,Model D,2014,N
110,45,ZF0062,NY,100/300,1000,1348.25,2000000,75266,FEMALE,High School,Doctor,Traveling,Single,6476.66,2820.88,2024-05-31,Vehicle Theft,Side Collision,Trivial Damage,Ambulance,TX,Jennifershire,"2954 Austin Loaf, Johnstonport, CO 97740",21,3,,0,0,,5896.07,3350.02,3962.86,10513.42,Chevrolet,Model B,2020,N
91,18,vk5627,CA,500/1000,1000,818.12,0,66101,MALE,Master,Engineer,Traveling,Married,5592.4,2754.66,2024-07-09,Single Vehicle Collision,Side Collision,Major Damage,Police,NY,North Danielland,"44794 Richards Fort Suite 163, Port Francis, VA 67922",15,3,NO,0,2,NO,41631.21,6386.88,7058.63,1536.4,Ford,Model B,2001,Y
8,27,Ca1001,IL,500/1000,1000,1323.44,1000000,61465,MALE,Bachelor,Clerk,Sports,Single,2382.27,4179.8,2024-08-11,Multi-vehicle Collision,No Collision,Minor Damage,Other,FL,East Feliciaport,"6130 Sawyer Tunnel Suite 841, Glennbury, VT 46455",15,3,NO,0,1,NO,38221.52,7346.16,13967.82,5981.07,BMW,Model D,2002,Y
119,43,kR8337,TX,100/300,1000,1028.96,1000000,70608,FEMALE,High School,Lawyer,Traveling,Single,4526.08,3827.59,2021-09-30,Parked Car,No Collision,Total Loss,Ambulance,IL,Marquezfurt,"302 Mcclure Lane, Danafort, CO 45281",17,1,NO,0,3,,42338.05,9251.38,14523.55,10754.34,Chevrolet,Model C,2003,Y
105,25,Dc8218,TX,100/300,1000,1028.69,0,88992,MALE,PhD,Lawyer,Reading,Married,4599.47,1434.25,2024-11-16,Vehicle Theft,No Collision,Minor Damage,Ambulance,NY,Charlestown,"61146 Scott Station, North Yvonnehaven, AR 99886",21,2,,0,1,,37026.4,14891.1,12962.47,3738.42,Honda,Model C,2022,Y
23,66,UX7542,FL,500/1000,2000,1457.76,0,40081,MALE,Bachelor,Lawyer,Cooking,Single,6881.51,4270.55,2025-05-18,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,CA,Lewishaven,"PSC 5237, Box 7487, APO AA 01121",8,2,NO,0,2,YES,16522.83,13269.15,5390.03,7322.38,Chevrolet,Model B,2012,Y
69,52,Oj7881,NY,100/300,500,1323.69,1000000,45148,MALE,Master,Engineer,Cooking,Single,6650.93,3737.21,2020-12-14,Vehicle Theft,Side Collision,Trivial Damage,Other,TX,East Matthew,"808 Kari Lodge, Armstrongshire, RI 54122",15,2,,0,1,,24000.25,3532.21,8569.38,9946.06,BMW,Model D,2017,N
97,62,Bx6028,CA,500/1000,2000,686.38,0,94731,MALE,PhD,Doctor,Gaming,Divorced,5719.11,1402.59,2023-12-04,Multi-vehicle Collision,Side Collision,Major Damage,Police,FL,New Victoria,"1646 Theresa Trafficway Apt. 037, Port Katherineshire, AK 59092",5,2,YES,2,2,,5644.86,7776.1,4481.33,5836.83,Toyota,Model B,2010,Y
11,34,HO3780,NY,250/500,500,912.44,0,67625,MALE,Associate,Doctor,Sports,Single,4310.92,953.92,2020-11-13,Parked Car,Rear Collision,Total Loss,Other,IL,Ellisonchester,"07098 Joshua Groves, Lake Heather, NM 95205",17,2,NO,1,0,NO,41587.6,7804.31,10849.98,9986.54,Toyota,Model B,2004,N
8,51,NA8762,FL,250/500,2000,967.0,2000000,46063,FEMALE,Master,Lawyer,Gaming,Married,4382.54,252.69,2023-01-23,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,TX,Port Thomasport,"6572 Ruiz Lake Suite 198, New Dakota, KY 65828",17,2,YES,2,2,NO,23874.71,13189.26,3595.29,3535.39,Honda,Model B,2007,Y
110,53,mt9500,TX,500/1000,500,692.82,0,44258,FEMALE,Associate,Clerk,Reading,Single,9446.82,3504.99,2024-07-11,Vehicle Theft,Front Collision,Minor Damage,Ambulance,FL,Port Edward,"9303 Megan Loaf, Michaelstad, IN 32157",9,3,YES,2,0,NO,40543.71,3973.36,12871.89,10756.78,Toyota,Model B,2003,Y
92,62,XW9074,NY,500/1000,1000,811.38,1000000,05641,FEMALE,Associate,Doctor,Sports,Married,3628.33,1590.77,2020-07-23,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,FL,Perezland,"24767 Martinez Junctions Apt. 799, North Jenniferstad, IL 52856",19,2,YES,0,2,YES,38426.58,2009.33,526.58,5026.88,Honda,Model A,2001,N
94,67,FB9332,FL,100/300,500,1265.8,0,30719,MALE,Master,Engineer,Traveling,Married,5911.38,3185.71,2023-12-12,Vehicle Theft,Front Collision,Total Loss,Fire,IL,West David,"628 Steven Turnpike Apt. 722, Karenborough, AZ 31050",20,3,YES,2,3,YES,45174.71,4523.12,14483.86,6537.99,Honda,Model C,2010,N
112,32,SL7008,CA,250/500,1000,914.23,0,41420,FEMALE,Associate,Doctor,Sports,Divorced,1950.42,1330.38,2022-06-04,Parked Car,Rear Collision,Trivial Damage,Police,NY,Lake Jared,"USS Harris, FPO AA 01961",20,1,,1,1,,26274.68,847.68,4036.3,10052.31,BMW,Model A,2013,N
57,24,Rh3333,TX,100/300,1000,810.59,0,83372,MALE,High School,Manager,Reading,Married,4550.82,3801.78,2022-09-29,Parked Car,Front Collision,Minor Damage,Fire,IL,New Juan,"57804 Robinson Courts, Karenville, MT 75391",17,3,YES,1,1,YES,1283.54,11853.54,7860.86,10236.37,Chevrolet,Model A,2011,Y
7,50,xT8064,IL,100/300,1000,724.82,1000000,47233,FEMALE,PhD,Engineer,Reading,Single,4170.55,2150.56,2023-10-03,Parked Car,Rear Collision,Total Loss,Police,FL,Kevinberg,"837 Ryan Burgs Suite 327, Lake Tara, NE 68972",23,1,,0,2,,45983.9,1418.65,13367.32,4782.52,Toyota,Model B,2022,Y
47,20,Ui5934,CA,500/1000,1000,1140.32,0,69467,MALE,PhD,Doctor,Sports,Married,2956.88,3793.41,2024-12-22,Multi-vehicle Collision,No Collision,Trivial Damage,Ambulance,TX,Lake Leah,"978 Erica Common Suite 032, New Williamshire, TX 55630",6,3,,2,2,YES,42305.86,8651.06,5667.25,8105.9,Ford,Model B,2000,N
82,34,va5102,NY,500/1000,2000,970.32,0,52421,MALE,PhD,Engineer,Sports,Married,8121.38,1663.5,2023-05-31,Single Vehicle Collision,Front Collision,Trivial Damage,Police,TX,Hamiltonhaven,"7347 Ruiz Ways, Mariashire, ND 56673",18,1,NO,0,1,YES,23864.6,2970.73,1360.63,1253.79,BMW,Model C,2008,N
74,62,UN2895,CA,100/300,500,1222.63,1000000,12169,MALE,Master,Lawyer,Reading,Single,2004.09,1281.0,2022-07-28,Vehicle Theft,Front Collision,Trivial Damage,Ambulance,FL,East Allisonburgh,"2215 Knight Locks Apt. 743, Perezview, MA 78682",6,2,NO,1,3,NO,19474.82,571.23,2458.96,6209.49,Toyota,Model C,2015,N
14,27,wu0389,NY,100/300,500,1088.91,0,98031,FEMALE,PhD,Clerk,Gaming,Divorced,6394.08,1777.95,2022-12-06,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,CA,Robertchester,"17087 Anthony Drive Apt. 027, South Emily, TX 97875",18,1,NO,0,3,YES,7699.89,9311.66,10774.0,7505.69,Honda,Model C,2004,N
54,53,UT5673,TX,100/300,500,795.33,2000000,24865,MALE,Master,Doctor,Cooking,Married,5232.4,2299.67,2021-11-25,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,TX,Lake James,"PSC 7493, Box 9166, APO AE 13088",7,2,NO,1,1,,41668.24,14228.77,3835.54,9392.51,Toyota,Model B,2019,N
31,56,tJ1090,TX,250/500,2000,1228.37,1000000,68579,MALE,PhD,Clerk,Traveling,Single,1808.4,4028.97,2025-05-29,Vehicle Theft,Side Collision,Total Loss,Police,NY,Fostertown,"264 Bradshaw Mission, Lake Taylor, RI 48088",2,2,,2,3,,15924.44,14684.98,4448.85,7596.94,Honda,Model D,2001,N
98,55,YN1760,IL,250/500,2000,1484.64,1000000,88436,MALE,PhD,Lawyer,Traveling,Married,9766.62,1681.96,2022-11-07,Vehicle Theft,No Collision,Major Damage,Other,NY,New Jamesville,"PSC 4581, Box 0457, APO AE 94318",1,3,YES,2,2,YES,17813.03,3481.11,13506.75,8350.8,Chevrolet,Model A,2001,Y
38,69,qF6694,NY,100/300,2000,1047.22,1000000,28472,FEMALE,PhD,Lawyer,Gaming,Single,4738.01,3567.05,2022-10-14,Multi-vehicle Collision,Rear Collision,Trivial Damage,Other,NY,New Scott,"528 Donna Loaf, Cooperland, ID 58500",21,3,NO,2,0,NO,16693.46,7207.61,3858.19,4085.08,Toyota,Model A,2001,N
69,39,LH4771,FL,100/300,2000,977.62,0,99283,MALE,Master,Lawyer,Cooking,Divorced,1598.13,4159.58,2025-01-31,Multi-vehicle Collision,Rear Collision,Major Damage,Other,IL,South Joshua,"96859 Wesley Locks Apt. 502, North William, SD 78055",19,3,,2,2,,9065.64,8873.05,10269.67,1427.73,Honda,Model A,2020,N
13,64,qo4692,TX,100/300,2000,1300.55,1000000,39582,MALE,Master,Doctor,Reading,Divorced,7948.01,1072.52,2023-10-16,Vehicle Theft,Side Collision,Minor Damage,Ambulance,TX,West John,"12156 Lynn Parkways Suite 108, East Markport, RI 38608",18,2,NO,0,3,YES,22325.15,9522.68,4204.04,8437.83,Toyota,Model C,2023,N
1,18,Zd6049,NY,100/300,2000,844.56,1000000,28280,FEMALE,Master,Engineer,Gaming,Single,7742.25,4974.27,2023-09-21,Single Vehicle Collision,No Collision,Total Loss,Police,FL,Powellmouth,"911 Miller Fall Apt. 503, Halestad, WY 54079",19,2,YES,2,3,,37288.63,3058.74,8646.33,10094.99,BMW,Model C,2004,N
