customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,MonthlyCharges,TotalCharges,Churn
CUST02909,Female,0,No,No,31,Yes,Yes,DSL,113.4,3506.22,No
CUST02910,Male,0,Yes,No,18,Yes,No,No,34.4,624.76,No
CUST02911,Female,0,No,No,55,Yes,No,No,89.82,4936.71,No
CUST02912,Male,0,No,No,4,Yes,No,No,30.73,131.54,Yes
CUST02913,Female,0,Yes,No,2,Yes,No,Fiber optic,55.26,112.86,Yes
CUST02914,Female,0,Yes,No,27,Yes,Yes,Fiber optic,93.19,2514.86,Yes
CUST02915,Male,0,No,No,71,Yes,No,Fiber optic,54.6,3877.89,Yes
CUST02916,Male,0,No,No,28,Yes,Yes,No,51.34,1436.66,Yes
CUST02917,Male,0,No,Yes,58,Yes,No,Fiber optic,31.61,1841.5,No
CUST02918,Male,0,Yes,No,24,No,No,DSL,26.64,638.52,Yes
CUST02919,Female,0,Yes,No,21,Yes,No,DSL,31.53,654.21,No
CUST02920,Female,0,No,No,70,Yes,No,Fiber optic,107.55,7530.44,No
CUST02921,Male,0,Yes,No,22,Yes,No,DSL,21.12,467.1,No
CUST02922,Female,0,Yes,No,69,Yes,No,No,89.29,6166.32,Yes
CUST02923,Male,1,No,Yes,39,Yes,No,Fiber optic,96.86,3786.21,No
CUST02924,Male,0,Yes,No,13,Yes,Yes,Fiber optic,76.79,997.13,No
CUST02925,Female,0,No,No,28,Yes,No,DSL,93.08,2603.28,No
CUST02926,Female,0,No,No,15,Yes,No,Fiber optic,85.23,1278.27,Yes
CUST02927,Female,1,Yes,No,9,Yes,No,Fiber optic,65.56,598.04,No
CUST02928,Female,0,No,Yes,46,Yes,No,Fiber optic,58.27,2690.02,No
CUST02929,Female,0,Yes,No,3,Yes,No,DSL,114.13,351.81,No
CUST02930,Female,0,No,Yes,11,Yes,No,No,117.19,1283.68,No
CUST02931,Female,0,Yes,No,41,Yes,No,Fiber optic,85.13,3490.27,No
CUST02932,Male,0,Yes,No,3,Yes,No,Fiber optic,39.73,114.38,No
CUST02933,Male,0,No,No,5,Yes,No,No,64.79,321.31,No
CUST02934,Male,0,Yes,No,13,Yes,No,No,69.65,896.08,Yes
CUST02935,Male,0,No,No,34,Yes,No,DSL,95.8,3250.41,No
CUST02936,Male,0,Yes,Yes,46,No,No,No,86.78,3989.82,Yes
CUST02937,Female,0,Yes,No,57,Yes,No,DSL,71.48,4071.65,No
CUST02938,Male,0,No,Yes,64,Yes,No,Fiber optic,88.04,5630.14,Yes
CUST02939,Male,0,Yes,No,18,Yes,No,DSL,22.41,397.99,No
CUST02940,Male,0,Yes,Yes,56,Yes,No,Fiber optic,97.66,5473.94,No
CUST02941,Male,0,No,No,64,Yes,Yes,Fiber optic,41.16,2630.13,No
CUST02942,Male,0,No,Yes,12,Yes,No,Fiber optic,85.64,1031.81,No
CUST02943,Male,0,No,No,7,Yes,No,Fiber optic,31.4,217.17,No
CUST02944,Male,1,No,No,17,Yes,No,Fiber optic,31.45,540.69,No
CUST02945,Female,0,Yes,No,34,Yes,No,DSL,23.57,794.72,No
CUST02946,Female,0,No,No,25,Yes,No,No,111.02,2768.65,No
CUST02947,Male,0,Yes,No,37,Yes,Yes,Fiber optic,80.46,2980.61,No
CUST02948,Female,0,No,No,65,Yes,No,Fiber optic,56.2,3661.3,Yes
CUST02949,Female,0,Yes,No,25,Yes,No,No,98.78,2462.36,No
CUST02950,Female,0,No,No,56,No,No,DSL,82.61,4617.63,No
CUST02951,Female,0,No,No,24,Yes,No,Fiber optic,82.01,1976.93,Yes
CUST02952,Male,0,No,Yes,29,Yes,No,Fiber optic,68.7,1984.65,Yes
CUST02953,Female,0,No,No,6,No,No,DSL,20.79,119.75,No
CUST02954,Female,0,No,No,26,Yes,No,DSL,45.85,1200.69,Yes
CUST02955,Female,0,No,Yes,10,Yes,Yes,No,30.91,315.16,Yes
CUST02956,Male,0,Yes,No,7,Yes,No,DSL,86.24,600.54,No
CUST02957,Male,0,Yes,No,10,Yes,No,Fiber optic,44.86,457.69,No
CUST02958,Male,0,Yes,Yes,29,Yes,No,Fiber optic,65.02,1886.94,No
CUST02959,Male,1,Yes,No,14,Yes,No,Fiber optic,55.34,766.2,Yes
CUST02960,Male,1,No,No,55,Yes,No,Fiber optic,34.32,1891.66,Yes
CUST02961,Male,0,No,Yes,34,Yes,No,No,115.84,3939.31,No
CUST02962,Male,0,No,No,38,Yes,No,DSL,113.34,4308.37,No
CUST02963,Female,0,No,No,23,Yes,No,Fiber optic,28.46,664.46,No
CUST02964,Female,0,No,Yes,7,Yes,Yes,Fiber optic,102.74,712.23,No
CUST02965,Female,0,Yes,No,42,Yes,No,DSL,68.84,2894.42,No
CUST02966,Male,0,Yes,No,41,Yes,No,No,97.37,3991.34,Yes
CUST02967,Male,0,Yes,No,40,Yes,No,No,35.12,1400.24,No
CUST02968,Male,1,Yes,No,46,Yes,Yes,DSL,33.23,1532.45,No
CUST02969,Male,0,No,No,25,Yes,No,Fiber optic,109.08,2730.36,No
CUST02970,Male,0,No,No,51,Yes,No,Fiber optic,109.78,5605.91,No
CUST02971,Female,0,No,Yes,21,Yes,No,Fiber optic,66.59,1405.97,No
CUST02972,Female,0,No,No,4,Yes,No,No,107.02,429.32,No
CUST02973,Male,0,No,No,14,No,No,Fiber optic,86.75,1211.01,No
CUST02974,Male,0,Yes,Yes,35,Yes,No,Fiber optic,38.5,1348.09,Yes
CUST02975,Male,0,No,No,62,No,No,DSL,52.9,3276.99,Yes
CUST02976,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,33.61,1608.83,No
CUST02977,Female,0,Yes,No,54,No,No,Fiber optic,97.39,5260.09,Yes
CUST02978,Male,0,Yes,No,71,Yes,No,Fiber optic,118.53,8418.79,No
CUST02979,Male,0,Yes,No,59,No,No,Fiber optic,74.64,4405.57,No
CUST02980,Male,0,Yes,Yes,56,Yes,Yes,DSL,85.59,4802.13,No
CUST02981,Male,0,Yes,No,28,No,No,DSL,94.61,2645.05,No
CUST02982,Female,0,No,Yes,18,Yes,No,Fiber optic,42.43,761.19,Yes
CUST02983,Male,0,No,No,9,Yes,No,Fiber optic,53.6,485.75,No
CUST02984,Male,0,Yes,No,9,Yes,No,Fiber optic,61.23,553.08,Yes
CUST02985,Female,0,Yes,No,56,Yes,No,Fiber optic,79.46,4439.8,No
CUST02986,Female,1,No,No,53,Yes,Yes,DSL,105.05,5563.9,Yes
CUST02987,Female,0,Yes,No,55,No,No,DSL,45.42,2493.18,No
CUST02988,Male,0,No,Yes,67,Yes,No,DSL,67.09,4501.83,No
CUST02989,Male,0,No,No,68,Yes,No,Fiber optic,95.15,6477.52,No
CUST02990,Female,1,Yes,No,54,Yes,Yes,DSL,28.74,1547.64,Yes
CUST02991,Female,0,Yes,No,68,Yes,Yes,Fiber optic,71.29,4839.76,Yes
CUST02992,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,34.44,2439.34,No
CUST02993,Female,0,Yes,No,0,Yes,No,No,73.91,-6.47,No
CUST02994,Female,0,Yes,No,11,Yes,No,No,96.78,1059.33,No
CUST02995,Female,0,No,No,34,Yes,Yes,No,43.69,1480.15,No
CUST02996,Male,0,Yes,No,32,Yes,No,Fiber optic,104.95,3358.0,No
CUST02997,Male,0,No,No,24,Yes,No,Fiber optic,53.48,1279.91,Yes
CUST02998,Male,1,No,Yes,15,Yes,Yes,Fiber optic,39.08,587.4,No
CUST02999,Female,0,Yes,Yes,7,Yes,No,No,66.53,462.59,No
CUST03000,Female,0,Yes,No,34,Yes,No,No,107.61,3665.03,No
CUST03001,Female,0,Yes,No,45,Yes,No,Fiber optic,26.89,1219.07,No
CUST03002,Female,0,Yes,No,10,Yes,No,Fiber optic,52.76,525.68,No
CUST03003,Female,0,No,No,60,Yes,No,Fiber optic,85.32,5110.19,Yes
CUST03004,Female,0,Yes,No,43,Yes,No,Fiber optic,55.76,2392.47,Yes
CUST03005,Male,0,No,No,10,Yes,No,Fiber optic,27.08,262.84,No
CUST03006,Male,0,Yes,No,10,Yes,Yes,No,53.2,528.9,No
CUST03007,Female,0,Yes,No,21,Yes,No,Fiber optic,102.1,2147.0,No
CUST03008,Male,0,No,No,61,Yes,No,DSL,116.8,7125.18,No
CUST03009,Female,0,No,No,47,Yes,No,No,23.98,1121.92,No
CUST03010,Male,0,Yes,Yes,62,Yes,No,DSL,76.93,4775.01,Yes
CUST03011,Female,0,Yes,Yes,50,Yes,No,DSL,30.53,1519.13,Yes
CUST03012,Female,1,No,No,44,Yes,No,Fiber optic,88.04,3868.32,No
CUST03013,Male,1,Yes,No,32,Yes,No,DSL,20.79,668.8,No
CUST03014,Male,0,Yes,No,59,Yes,Yes,DSL,21.47,1260.67,No
CUST03015,Female,0,No,No,1,Yes,No,DSL,97.69,101.27,No
CUST03016,Female,0,Yes,Yes,12,Yes,No,DSL,27.44,338.82,No
CUST03017,Male,0,No,Yes,65,Yes,Yes,Fiber optic,50.52,3290.43,No
CUST03018,Male,0,No,No,56,Yes,No,DSL,115.8,6478.0,Yes
CUST03019,Female,0,No,No,42,No,No,Fiber optic,118.52,4978.25,No
CUST03020,Male,0,No,No,44,Yes,No,DSL,36.14,1588.61,No
CUST03021,Female,0,No,Yes,30,Yes,No,Fiber optic,76.09,2292.53,No
CUST03022,Female,0,No,No,9,No,No,DSL,75.91,692.48,No
CUST03023,Female,0,No,No,22,Yes,Yes,DSL,65.24,1427.82,Yes
CUST03024,Female,0,Yes,No,28,Yes,No,DSL,112.47,3157.33,No
CUST03025,Male,0,Yes,No,30,Yes,No,Fiber optic,95.4,2855.87,No
CUST03026,Male,0,No,Yes,17,Yes,No,Fiber optic,96.45,1636.04,Yes
CUST03027,Male,0,No,No,10,No,No,Fiber optic,46.96,466.67,No
CUST03028,Male,0,Yes,No,46,Yes,No,No,63.43,2913.52,No
CUST03029,Male,0,No,No,2,No,No,No,68.74,144.54,No
CUST03030,Male,0,Yes,No,1,Yes,No,Fiber optic,49.89,46.49,No
CUST03031,Male,0,No,Yes,53,Yes,No,DSL,29.48,1568.77,No
CUST03032,Female,0,No,No,71,Yes,No,Fiber optic,32.64,2327.33,Yes
CUST03033,Male,0,No,No,30,No,No,DSL,38.07,1148.92,No
CUST03034,Male,0,Yes,Yes,7,Yes,No,Fiber optic,40.37,279.51,No
CUST03035,Female,0,No,Yes,42,Yes,No,DSL,44.23,1861.89,No
CUST03036,Male,0,Yes,No,47,Yes,No,No,45.55,2141.53,Yes
CUST03037,Male,0,Yes,Yes,1,Yes,No,No,65.57,71.3,No
CUST03038,Female,1,Yes,No,21,Yes,No,Fiber optic,70.96,1483.22,No
CUST03039,Male,0,No,No,4,Yes,No,Fiber optic,50.89,206.32,No
CUST03040,Male,0,Yes,No,6,No,No,Fiber optic,110.73,669.85,No
CUST03041,Male,0,Yes,No,19,Yes,No,DSL,75.31,1436.11,No
CUST03042,Female,0,No,Yes,1,Yes,No,No,98.75,108.02,No
CUST03043,Male,1,No,Yes,31,Yes,No,Fiber optic,112.42,3476.19,No
CUST03044,Male,0,No,No,2,Yes,No,DSL,36.31,69.54,Yes
CUST03045,Female,0,No,No,40,Yes,No,Fiber optic,62.79,2511.13,No
CUST03046,Male,0,Yes,No,41,Yes,Yes,DSL,63.32,2592.32,No
CUST03047,Female,0,No,No,44,Yes,Yes,DSL,55.45,2436.0,No
CUST03048,Female,0,No,Yes,70,Yes,No,Fiber optic,20.89,1455.82,No
CUST03049,Male,0,Yes,Yes,16,Yes,No,Fiber optic,101.6,1631.86,No
CUST03050,Female,0,Yes,No,46,Yes,No,Fiber optic,31.16,1441.52,No
CUST03051,Female,0,Yes,No,68,Yes,No,Fiber optic,119.55,8121.05,No
CUST03052,Male,0,Yes,No,23,Yes,No,DSL,97.3,2231.0,No
CUST03053,Female,1,No,Yes,70,Yes,No,Fiber optic,78.0,5454.57,No
CUST03054,Female,0,No,Yes,33,Yes,No,DSL,35.46,1170.36,Yes
CUST03055,Male,0,No,No,49,Yes,No,No,71.54,3511.28,No
CUST03056,Male,0,No,No,41,Yes,No,DSL,46.11,1881.94,No
CUST03057,Male,0,Yes,No,32,No,No,DSL,45.23,1450.1,No
CUST03058,Female,0,No,No,26,Yes,No,No,102.95,2669.69,Yes
CUST03059,Male,0,Yes,No,58,Yes,Yes,No,58.06,3376.91,No
CUST03060,Female,0,No,No,18,Yes,No,No,65.07,1179.24,No
CUST03061,Female,0,Yes,No,2,Yes,Yes,DSL,104.3,217.59,No
CUST03062,Female,1,No,Yes,70,Yes,No,Fiber optic,28.78,2006.72,No
CUST03063,Female,0,Yes,No,24,No,No,Fiber optic,79.46,1906.8,No
CUST03064,Female,0,Yes,Yes,14,Yes,No,No,77.82,1082.78,No
CUST03065,Female,1,Yes,Yes,59,Yes,No,DSL,62.52,3690.69,No
CUST03066,Female,0,No,Yes,22,Yes,No,DSL,102.98,2260.21,Yes
CUST03067,Male,0,No,No,10,Yes,Yes,Fiber optic,114.29,1148.31,No
CUST03068,Male,0,Yes,No,58,Yes,Yes,DSL,66.53,3861.62,No
CUST03069,Female,0,No,Yes,33,Yes,Yes,Fiber optic,65.61,2166.56,No
CUST03070,Female,1,No,No,6,No,No,No,70.21,427.76,No
CUST03071,Male,1,No,No,43,Yes,Yes,Fiber optic,92.31,3969.34,No
CUST03072,Female,0,No,No,63,Yes,No,Fiber optic,86.81,5464.43,Yes
CUST03073,Male,0,Yes,No,22,Yes,No,No,42.28,932.57,No
CUST03074,Male,0,Yes,Yes,57,Yes,No,DSL,26.39,1513.37,No
CUST03075,Male,0,No,Yes,19,Yes,No,DSL,114.93,2185.69,No
CUST03076,Female,0,No,No,26,Yes,Yes,Fiber optic,46.11,1201.45,No
CUST03077,Female,0,No,No,59,Yes,No,DSL,83.86,4956.44,No
CUST03078,Male,1,No,No,7,Yes,No,DSL,102.84,720.19,No
CUST03079,Male,1,Yes,No,66,Yes,No,DSL,50.03,3311.91,No
CUST03080,Male,0,No,No,1,Yes,No,No,83.54,76.73,No
CUST03081,Male,0,Yes,No,21,Yes,No,No,30.79,647.33,No
CUST03082,Male,0,No,No,69,Yes,No,Fiber optic,116.99,8066.57,Yes
CUST03083,Female,0,Yes,Yes,35,Yes,No,DSL,25.82,902.77,No
CUST03084,Male,0,No,No,23,No,No,DSL,63.82,1461.27,No
CUST03085,Female,0,No,Yes,11,Yes,No,DSL,73.68,804.93,No
CUST03086,Male,0,Yes,Yes,21,No,No,DSL,99.05,2074.27,No
CUST03087,Female,0,Yes,Yes,22,Yes,Yes,DSL,32.11,702.82,Yes
CUST03088,Female,0,No,No,62,Yes,No,Fiber optic,64.08,3965.65,No
CUST03089,Female,1,No,Yes,29,Yes,No,Fiber optic,49.97,1455.32,No
CUST03090,Female,0,Yes,Yes,18,Yes,No,DSL,51.2,916.01,No
CUST03091,Female,0,No,No,25,Yes,Yes,Fiber optic,97.88,2445.33,Yes
CUST03092,Female,0,No,No,10,Yes,No,Fiber optic,20.55,195.82,No
CUST03093,Male,0,Yes,No,19,Yes,Yes,Fiber optic,94.91,1795.39,Yes
CUST03094,Female,1,Yes,No,55,Yes,No,DSL,101.04,5565.13,No
CUST03095,Male,0,No,Yes,44,Yes,Yes,No,110.14,4852.9,Yes
CUST03096,Female,0,No,Yes,67,Yes,Yes,Fiber optic,82.69,5547.05,No
CUST03097,Female,0,No,Yes,46,No,No,DSL,53.35,2452.33,No
CUST03098,Male,0,No,No,57,Yes,No,Fiber optic,62.72,3567.87,No
CUST03099,Female,0,Yes,No,9,Yes,No,Fiber optic,116.97,1044.89,No
CUST03100,Male,0,Yes,Yes,21,Yes,Yes,Fiber optic,108.12,2272.63,No
CUST03101,Male,0,Yes,No,70,Yes,Yes,Fiber optic,66.35,4651.06,Yes
CUST03102,Male,0,Yes,No,23,No,No,Fiber optic,114.31,2637.13,No
CUST03103,Male,0,No,No,65,Yes,No,Fiber optic,102.3,6645.27,Yes
CUST03104,Female,0,No,No,60,Yes,No,Fiber optic,110.11,6603.02,Yes
CUST03105,Female,0,Yes,Yes,6,Yes,No,DSL,88.3,521.82,No
CUST03106,Male,0,Yes,Yes,71,No,No,DSL,105.77,7515.16,Yes
CUST03107,Female,1,No,No,37,Yes,No,DSL,109.18,4035.17,Yes
CUST03108,Female,1,No,No,20,Yes,No,Fiber optic,29.2,583.62,No
CUST03109,Male,0,No,No,7,Yes,No,DSL,116.52,824.22,No
CUST03110,Female,0,No,No,27,No,No,Fiber optic,53.36,1445.76,No
CUST03111,Male,0,No,No,53,No,No,DSL,63.99,3382.52,No
CUST03112,Male,0,No,No,30,Yes,No,Fiber optic,99.19,2965.86,No
CUST03113,Female,0,Yes,Yes,40,Yes,No,Fiber optic,86.49,3465.35,Yes
CUST03114,Female,0,Yes,No,36,Yes,No,DSL,109.31,3936.21,No
CUST03115,Female,0,Yes,No,37,Yes,Yes,Fiber optic,60.06,2226.63,No
CUST03116,Male,0,No,No,50,Yes,No,No,57.33,2859.64,No
CUST03117,Male,1,No,No,36,Yes,No,DSL,23.17,841.56,No
CUST03118,Female,0,No,No,30,Yes,No,No,66.27,1993.57,No
CUST03119,Female,0,Yes,No,61,Yes,No,Fiber optic,92.41,5644.83,No
CUST03120,Female,0,Yes,No,17,Yes,No,Fiber optic,50.12,848.86,No
CUST03121,Female,0,Yes,No,5,Yes,No,DSL,66.27,326.86,No
CUST03122,Male,1,Yes,No,8,Yes,No,Fiber optic,41.94,328.55,No
CUST03123,Female,0,No,No,10,Yes,No,Fiber optic,97.28,981.4,No
CUST03124,Male,0,No,No,1,Yes,No,Fiber optic,26.05,19.59,Yes
CUST03125,Male,0,No,No,28,Yes,No,No,90.54,2527.51,No
CUST03126,Female,0,No,No,50,Yes,No,Fiber optic,57.89,2888.35,Yes
CUST03127,Female,0,No,No,68,No,No,DSL,24.16,1648.31,No
CUST03128,Female,0,No,No,22,Yes,No,DSL,105.35,2325.49,Yes
CUST03129,Male,0,Yes,No,6,Yes,No,DSL,68.77,418.84,No
CUST03130,Female,0,No,Yes,55,Yes,No,No,79.93,4397.41,No
CUST03131,Female,0,No,No,61,No,No,DSL,93.2,5695.08,Yes
CUST03132,Male,0,No,No,14,Yes,Yes,DSL,85.51,1188.52,No
CUST03133,Female,0,Yes,No,52,Yes,Yes,DSL,93.09,4848.02,Yes
CUST03134,Male,0,Yes,No,42,Yes,No,No,96.23,4040.21,No
CUST03135,Female,0,Yes,No,34,No,No,Fiber optic,78.92,2682.38,No
CUST03136,Male,0,No,Yes,13,Yes,Yes,No,56.56,727.83,No
CUST03137,Female,0,Yes,No,68,Yes,No,Fiber optic,44.31,3003.75,No
CUST03138,Female,0,No,Yes,48,No,No,No,110.29,5290.25,No
CUST03139,Male,0,No,No,17,Yes,Yes,DSL,116.99,1982.33,No
CUST03140,Male,0,Yes,No,50,Yes,Yes,DSL,55.77,2788.17,Yes
CUST03141,Female,0,No,No,0,Yes,Yes,DSL,31.23,-7.05,Yes
CUST03142,Male,0,No,No,26,Yes,No,Fiber optic,42.25,1091.26,No
CUST03143,Male,0,Yes,No,63,Yes,Yes,Fiber optic,87.07,5492.95,No
CUST03144,Male,0,No,Yes,59,Yes,No,DSL,37.29,2208.54,No
CUST03145,Male,0,Yes,Yes,40,Yes,Yes,DSL,98.01,3929.68,No
CUST03146,Female,0,Yes,No,20,Yes,Yes,Fiber optic,112.3,2249.61,No
CUST03147,Female,0,No,No,13,Yes,No,DSL,116.37,1518.23,No
CUST03148,Male,0,No,No,19,Yes,Yes,Fiber optic,20.93,404.39,Yes
CUST03149,Male,0,No,Yes,10,Yes,Yes,DSL,115.82,1161.38,Yes
CUST03150,Male,0,No,Yes,65,Yes,No,Fiber optic,94.02,6107.9,No
CUST03151,Male,0,No,Yes,23,Yes,No,Fiber optic,28.41,646.56,Yes
CUST03152,Female,0,No,Yes,36,No,No,Fiber optic,61.52,2209.47,No
CUST03153,Female,0,No,No,23,Yes,Yes,DSL,90.0,2076.81,No
CUST03154,Male,0,No,Yes,14,Yes,No,DSL,115.67,1623.3,No
CUST03155,Male,0,Yes,No,11,Yes,No,No,36.41,399.63,No
CUST03156,Male,0,No,Yes,63,No,No,Fiber optic,32.77,2055.1,No
CUST03157,Female,0,Yes,No,30,Yes,No,Fiber optic,67.23,2012.22,No
CUST03158,Male,1,No,No,52,Yes,No,Fiber optic,116.81,6078.7,No
CUST03159,Female,1,Yes,Yes,71,Yes,Yes,DSL,117.14,8317.19,No
CUST03160,Male,0,No,No,43,Yes,Yes,No,42.79,1838.68,No
CUST03161,Female,0,Yes,No,29,No,No,Fiber optic,51.93,1502.24,Yes
CUST03162,Male,0,Yes,Yes,34,Yes,No,Fiber optic,110.8,3769.34,No
CUST03163,Female,0,No,No,20,Yes,No,No,93.48,1878.93,No
CUST03164,Male,0,Yes,No,62,Yes,No,DSL,117.23,7276.28,Yes
CUST03165,Male,0,No,No,16,Yes,No,Fiber optic,109.31,1739.57,Yes
CUST03166,Male,0,Yes,No,11,Yes,No,No,41.51,456.23,Yes
CUST03167,Female,0,Yes,No,17,No,No,DSL,95.97,1628.08,Yes
CUST03168,Male,0,Yes,Yes,59,Yes,No,DSL,24.86,1466.95,No
CUST03169,Female,0,No,No,66,Yes,No,Fiber optic,101.78,6719.6,No
CUST03170,Female,0,Yes,Yes,14,Yes,No,DSL,80.16,1116.24,No
CUST03171,Male,1,No,No,15,Yes,No,No,115.61,1739.78,No
CUST03172,Male,0,Yes,No,21,Yes,No,DSL,116.0,2435.5,No
CUST03173,Male,0,Yes,Yes,62,Yes,No,Fiber optic,25.08,1564.8,No
CUST03174,Female,0,Yes,No,30,Yes,No,DSL,36.05,1072.0,No
CUST03175,Male,1,Yes,No,0,Yes,No,DSL,68.42,-6.21,No
CUST03176,Female,0,No,No,5,Yes,No,No,107.95,543.54,Yes
CUST03177,Female,0,No,No,8,No,No,Fiber optic,101.44,815.42,No
CUST03178,Male,0,No,No,51,Yes,No,DSL,116.44,5940.08,No
CUST03179,Male,0,Yes,No,61,Yes,Yes,DSL,81.81,4999.85,Yes
CUST03180,Male,0,Yes,No,57,Yes,No,Fiber optic,45.66,2600.93,Yes
CUST03181,Male,0,Yes,No,18,Yes,No,No,22.51,403.52,No
CUST03182,Male,0,No,Yes,12,Yes,No,Fiber optic,42.29,515.69,No
CUST03183,Male,1,Yes,Yes,31,No,No,Fiber optic,87.53,2714.2,No
CUST03184,Female,0,No,No,8,Yes,No,DSL,112.63,898.11,Yes
CUST03185,Female,0,Yes,No,48,No,No,No,52.09,2504.7,Yes
CUST03186,Female,0,Yes,No,36,Yes,No,Fiber optic,107.57,3874.91,Yes
CUST03187,Male,0,Yes,No,30,Yes,No,Fiber optic,59.49,1780.83,No
CUST03188,Female,1,Yes,Yes,30,No,No,Fiber optic,50.83,1520.86,No
CUST03189,Female,0,No,Yes,58,Yes,No,Fiber optic,70.88,4108.95,Yes
CUST03190,Female,0,Yes,No,54,Yes,Yes,No,64.23,3459.85,No
CUST03191,Female,0,No,Yes,18,Yes,No,Fiber optic,111.38,2013.69,Yes
CUST03192,Female,0,Yes,No,62,Yes,No,No,66.83,4137.12,No
CUST03193,Male,0,No,No,1,Yes,Yes,Fiber optic,47.73,41.61,Yes
CUST03194,Male,0,Yes,Yes,44,Yes,No,Fiber optic,104.26,4590.38,No
CUST03195,Female,0,No,Yes,42,Yes,No,No,119.87,5039.02,No
CUST03196,Female,0,No,No,0,Yes,No,DSL,84.82,4.74,No
CUST03197,Female,0,No,No,60,Yes,No,Fiber optic,45.05,2700.5,No
CUST03198,Male,0,Yes,No,2,No,No,Fiber optic,43.88,95.23,No
CUST03199,Male,1,No,No,43,Yes,No,No,25.77,1108.99,No
CUST03200,Female,0,Yes,No,6,Yes,No,DSL,27.73,165.15,No
CUST03201,Male,0,Yes,Yes,32,Yes,No,DSL,111.5,3574.21,Yes
CUST03202,Male,0,Yes,Yes,8,Yes,No,DSL,29.65,232.07,Yes
CUST03203,Female,0,Yes,No,29,Yes,No,DSL,68.43,1991.67,Yes
CUST03204,Male,0,No,Yes,17,Yes,No,DSL,89.81,1527.55,No
CUST03205,Male,1,Yes,Yes,55,Yes,No,Fiber optic,105.04,5785.2,Yes
CUST03206,Female,0,No,No,30,No,No,No,37.13,1107.93,No
CUST03207,Male,1,No,No,71,Yes,No,Fiber optic,63.78,4537.1,No
CUST03208,Male,0,No,Yes,62,Yes,No,DSL,45.15,2803.06,No
CUST03209,Female,0,No,No,49,Yes,No,No,45.58,2235.79,No
CUST03210,Male,1,Yes,No,0,Yes,Yes,Fiber optic,50.38,-1.56,No
CUST03211,Male,0,No,Yes,18,Yes,No,DSL,78.71,1425.91,No
CUST03212,Female,1,Yes,No,63,Yes,Yes,DSL,21.66,1363.46,No
CUST03213,Female,0,No,Yes,52,Yes,Yes,Fiber optic,60.88,3165.73,Yes
CUST03214,Female,1,No,No,5,Yes,No,Fiber optic,38.68,199.03,Yes
CUST03215,Male,0,No,Yes,16,Yes,No,Fiber optic,116.71,1863.06,No
CUST03216,Female,0,Yes,No,45,Yes,Yes,DSL,78.27,3517.98,No
CUST03217,Male,0,Yes,Yes,71,Yes,No,No,106.81,7589.02,No
CUST03218,Female,0,Yes,No,54,Yes,No,DSL,39.57,2129.35,No
CUST03219,Male,0,Yes,No,5,Yes,No,Fiber optic,101.0,511.46,No
CUST03220,Female,0,Yes,No,69,No,No,Fiber optic,61.48,4244.62,Yes
CUST03221,Female,0,No,No,67,No,No,DSL,37.77,2531.37,No
CUST03222,Female,0,Yes,Yes,39,Yes,No,DSL,96.12,3743.26,No
CUST03223,Female,0,No,No,65,Yes,No,DSL,96.2,6258.73,No
CUST03224,Male,0,No,Yes,8,Yes,No,DSL,119.59,962.82,No
CUST03225,Female,0,No,No,10,Yes,No,DSL,98.09,980.56,Yes
CUST03226,Female,0,Yes,Yes,19,Yes,No,Fiber optic,34.53,653.85,Yes
CUST03227,Male,0,Yes,No,42,Yes,No,Fiber optic,52.25,2189.42,No
CUST03228,Female,0,Yes,No,57,Yes,No,Fiber optic,65.17,3719.77,No
CUST03229,Male,0,Yes,No,25,Yes,No,Fiber optic,32.67,819.54,Yes
CUST03230,Female,1,No,Yes,37,Yes,No,No,98.8,3649.73,Yes
CUST03231,Female,0,Yes,No,35,Yes,No,No,72.67,2549.34,No
CUST03232,Female,0,No,No,54,Yes,No,DSL,114.44,6187.4,Yes
CUST03233,Male,0,No,No,5,Yes,No,Fiber optic,78.93,385.83,Yes
CUST03234,Female,0,No,No,2,Yes,No,DSL,72.29,150.03,No
CUST03235,Female,0,Yes,No,64,Yes,Yes,DSL,27.14,1744.02,Yes
CUST03236,Female,0,Yes,No,63,Yes,No,Fiber optic,34.93,2210.42,No
CUST03237,Male,0,No,Yes,57,Yes,No,Fiber optic,104.95,5976.9,Yes
CUST03238,Male,0,Yes,No,57,Yes,Yes,Fiber optic,119.07,6784.41,No
CUST03239,Female,0,Yes,No,17,Yes,No,Fiber optic,61.52,1055.16,No
CUST03240,Male,0,Yes,No,22,Yes,No,DSL,101.01,2214.1,No
CUST03241,Female,1,Yes,No,28,Yes,No,No,82.76,2317.75,Yes
CUST03242,Female,0,No,No,22,Yes,No,DSL,115.91,2550.15,Yes
CUST03243,Female,0,Yes,No,35,Yes,No,DSL,43.81,1535.48,No
CUST03244,Female,1,No,No,69,Yes,No,DSL,74.48,5135.74,No
CUST03245,Female,0,Yes,No,5,Yes,Yes,No,60.88,312.92,Yes
CUST03246,Female,0,No,No,33,Yes,Yes,Fiber optic,74.17,2443.01,Yes
CUST03247,Female,0,No,No,43,Yes,Yes,Fiber optic,46.89,2019.26,No
CUST03248,Male,1,No,Yes,43,Yes,No,Fiber optic,69.77,3000.03,Yes
